1579615,Entire home/apt,8403307,Mario,26-08-2013,1,1,Ballard,Seattle,WA,98107,US,United States,House,3,1,1,2,97,590,1795,100,45,2,10,2,t
3766866,Entire home/apt,19296907,J.Lynn,01-08-2014,1,1,Ballard,Seattle,WA,98107,US,United States,Condominium,2,1,1,1,145,900,2250,150,45,2,25,2,t
2406966,Entire home/apt,53050,Bob,10-11-2009,1,0,Ballard,Seattle,WA,98107,US,United States,Apartment,5,1,2,4,129,903,0,250,75,1,0,5,t
4872699,Entire home/apt,25066447,Karen,21-12-2014,0.5,0,Ballard,Seattle,WA,98107,US,United States,House,6,1.5,3,4,197,1172,0,0,180,1,0,4,t
5470629,Entire home/apt,28375755,Barbara,26-02-2015,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,1,120,0,0,350,60,2,20,2,t
2950213,Entire home/apt,15060417,Ginny,03-05-2014,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,4,1,1,1,200,1500,5500,150,0,4,100,2,t
9015088,Entire home/apt,29133654,Muna,10-03-2015,1,1,Ballard,Seattle,WA,98117,US,United States,Apartment,5,2,2,2,135,0,0,100,50,4,15,1,t
7501919,Entire home/apt,36085516,Jennifer,17-06-2015,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,2,150,0,0,250,30,1,0,2,t
4732995,Entire home/apt,19533935,Stephanie,05-08-2014,0.8,1,Ballard,Seattle,WA,98107,US,United States,Apartment,3,1,1,1,200,0,0,0,50,1,0,2,t
7134759,Private room,23228606,Elin,01-11-2014,1,1,Ballard,Seattle,WA,98107,US,United States,Townhouse,2,1,1,1,60,0,0,0,55,1,0,1,t
4532538,Entire home/apt,23489864,Daniel,08-11-2014,0,0,Ballard,Seattle,WA,98107,US,United States,House,5,3,3,5,180,0,0,0,150,1,0,5,t
7534398,Private room,39472587,Kelly,24-07-2015,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,3,1,1,1,69,350,1250,0,0,2,15,1,t
9387189,Entire home/apt,1539790,Alianna,27-12-2011,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,3,1,0,1,90,0,0,0,25,2,15,1,t
10231701,Private room,52580911,Karen,28-12-2015,0,0,Ballard,Seattle,WA,98107,US,United States,Townhouse,2,1.5,1,1,65,0,0,0,25,1,0,1,t
1609922,Entire home/apt,3494510,Katie,06-09-2012,1,0,Ballard,Seattle,WA,98107,US,United States,House,5,1.5,2,2,150,0,0,100,90,2,10,4,t
4236723,Entire home/apt,2231298,Chris,26-04-2012,1,1,Ballard,Seattle,WA,98107,US,United States,House,6,1.5,2,3,195,1200,4950,0,0,4,20,1,t
7843837,Entire home/apt,19001873,Kailee,27-07-2014,0.5,1,Ballard,Seattle,WA,98107,US,United States,Apartment,4,1,1,1,149,0,0,0,0,1,0,1,t
3076065,Entire home/apt,15655683,Michael,18-05-2014,1,0,Ballard,Seattle,WA,98107,US,United States,House,5,3,2,2,224,0,0,600,120,1,0,3,t
6423204,Entire home/apt,33367198,Mark And Marti,14-05-2015,1,1,Ballard,Seattle,WA,98107,US,United States,House,3,1,2,2,115,0,0,200,40,2,10,3,t
8338849,Private room,43954674,Brian,11-09-2015,0.67,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,55,0,0,0,0,1,0,1,t
6401209,Entire home/apt,28770702,Mercy,04-03-2015,1,1,Ballard,Seattle,WA,98107,US,United States,House,8,2.5,4,5,338,2100,7000,500,200,6,0,3,t
20928,Entire home/apt,79450,Brad & Liz,09-02-2010,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,79,499,0,0,10,1,0,2,t
3344977,Private room,16884006,Alex,17-06-2014,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,80,500,2000,100,15,1,0,1,t
7604621,Entire home/apt,39884676,Will,29-07-2015,1,1,Ballard,Seattle,WA,98107,US,United States,Townhouse,2,1,0,1,85,525,0,200,35,1,0,2,t
3303978,Entire home/apt,16687781,Andrea,11-06-2014,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,80,530,1600,0,25,2,20,2,t
3121829,Entire home/apt,4152568,Barrie,14-11-2012,1,1,Ballard,Seattle,WA,98107,US,United States,House,4,2.5,3,2,100,650,0,300,85,1,0,1,t
2539881,Entire home/apt,12503146,Alan,23-02-2014,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,1,79,0,0,0,0,1,0,1,t
3678718,Entire home/apt,5776729,Ballard Odd Fellows,04-04-2013,0.9,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,0,1,75,540,1900,250,50,2,20,2,t
4694479,Private room,20069008,Kaiser,15-08-2014,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,57,550,2000,100,15,0,0,2,t
6646843,Entire home/apt,34793330,Maya And Yoav,02-06-2015,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,4,1,1,2,99,0,0,0,45,2,10,2,t
1364440,Private room,256203,Shannon,07-10-2010,0.63,1,Ballard,Seattle,WA,98107,US,United States,Apartment,1,1,1,1,55,274,0,0,0,1,0,2,t
1781873,Entire home/apt,2237228,Mimi,27-04-2012,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,1,96,559,1974,0,0,2,20,2,t
4138423,Entire home/apt,129014,Rob And Molly,20-05-2010,1,1,Ballard,Seattle,WA,98107,US,United States,House,4,1,1,1,99,0,0,100,30,2,10,1,t
5562674,Entire home/apt,28840161,Anna,05-03-2015,0.9,1,Ballard,Seattle,WA,98107,US,United States,House,4,1,2,2,79,0,0,0,35,1,0,1,t
1789341,Entire home/apt,3979528,Amelia & Foxy,26-10-2012,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,115,650,1899,200,85,2,100,3,t
4672934,Entire home/apt,19993125,Steven,14-08-2014,1,1,Ballard,Seattle,WA,98107,US,United States,House,10,2.5,3,5,350,1500,0,500,125,6,25,1,t
4550099,Entire home/apt,15104715,Mike & Laura,04-05-2014,0,0,Ballard,Seattle,WA,98107,US,United States,House,6,3,3,3,295,0,0,300,131,5,50,2,t
1198799,Private room,6428916,Javier & Yeon,16-05-2013,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1.5,1,1,70,420,1300,100,20,0,0,2,t
5308429,Private room,7849723,Brian,31-07-2013,1,1,Ballard,Seattle,WA,98117,US,United States,House,2,1,1,1,53,400,1500,0,0,1,0,14,t
2769088,Entire home/apt,5067360,Wendy,12-02-2013,0.33,1,Ballard,Seattle,WA,98107,US,United States,House,4,1,2,2,110,550,0,100,0,1,0,2,t
7603135,Entire home/apt,39549545,Alex,25-07-2015,0,0,Phinney Ridge,Seattle,WA,98107,US,United States,House,4,1,2,2,225,1100,0,0,45,1,0,1,t
9374365,Private room,6407320,Varun,15-05-2013,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1.5,1,1,35,0,0,100,7,2,10,1,t
6106498,Private room,31684830,Yedida,21-04-2015,1,0,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,55,390,0,0,15,1,10,1,t
9331449,Private room,6407320,Varun,15-05-2013,1,1,Ballard,Seattle,WA,98107,US,United States,Townhouse,2,1.5,1,1,45,0,0,100,8,2,10,1,t
8799162,Private room,46108145,Mary,08-10-2015,1,1,Phinney Ridge,Seattle,WA,98107,US,United States,House,2,1,1,1,79,0,0,0,0,1,0,1,t
4317390,Entire home/apt,22414188,Grace,11-10-2014,0.9,1,Ballard,Seattle,WA,98107,US,United States,House,8,1,2,6,133,0,0,350,50,4,15,2,t
3884851,Private room,19477023,Cindy,04-08-2014,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,1,65,0,0,0,5,1,0,2,t
3155785,Private room,9484588,Kim,17-10-2013,0,0,Ballard,Seattle,WA,98107,US,United States,Apartment,1,2,1,1,61,244,0,0,15,1,0,1,t
9368517,Entire home/apt,48604323,Matt And Amy,09-11-2015,1,1,Ballard,Seattle,WA,98107,US,United States,House,4,2,3,3,200,1200,0,200,60,1,0,4,t
5643240,Entire home/apt,12036205,Sara,07-02-2014,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,1,70,400,1100,250,50,1,0,5,t
5042014,Private room,18413215,Emiliya,19-07-2014,1,1,Ballard,Seattle,WA,98107,US,United States,House,1,1,1,1,52,300,1100,0,20,1,0,30,t
7724630,Private room,26877490,Sarah,28-01-2015,0,0,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,1,50,400,0,0,0,1,15,1,t
9449437,Entire home/apt,6407320,Varun,15-05-2013,1,1,Ballard,Seattle,WA,98107,US,United States,Townhouse,8,2.5,4,4,275,0,0,500,50,8,10,1,t
3053237,Entire home/apt,11580391,Shawn,23-01-2014,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,149,1065,3759,100,50,1,0,2,t
8132347,Entire home/apt,3681393,Ryan,26-09-2012,0.88,1,Alki,Seattle,WA,98107,US,United States,House,8,2,2,4,199,1250,4500,150,85,5,10,1,t
63733,Entire home/apt,311363,Irmgard,06-12-2010,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,2,1,1,1,89,0,0,0,0,2,0,2,t
2039149,Entire home/apt,5325329,Blair,04-03-2013,0.97,1,Queen Anne,Seattle,WA,0,US,United States,House,10,2,3,3,225,0,0,300,100,8,40,1,t
227636,Entire home/apt,1187351,Michael,20-09-2011,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,3,1,1,2,120,698,2552,200,55,2,10,2,t
3689119,Entire home/apt,1375021,Charlotte & Larry,06-11-2011,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,0,1,85,0,0,0,30,1,0,2,t
1179538,Private room,6407320,Varun,15-05-2013,1,1,Ballard,Seattle,WA,98107,US,United States,House,4,1.5,1,2,80,0,0,200,15,4,10,1,t
6823781,Entire home/apt,35742272,Lisa,14-06-2015,1,1,Ballard,Seattle,WA,98107,US,United States,House,3,1,1,3,89,536,1875,0,55,2,10,2,t
2284536,Entire home/apt,129014,Rob And Molly,20-05-2010,1,1,Ballard,Seattle,WA,98107,US,United States,House,4,1,1,1,99,0,0,100,30,2,10,2,t
5143441,Entire home/apt,179626,Susan,24-07-2010,1,1,Fremont,Seattle,WA,98107,US,United States,Apartment,4,1,1,3,110,0,0,95,35,2,25,1,t
5749958,Entire home/apt,3751963,Alan & Katence,03-10-2012,1,1,Ballard,Seattle,WA,98107,US,United States,House,6,1,2,3,180,1260,0,250,80,4,30,3,t
7731836,Entire home/apt,8739320,Reese,09-09-2013,0.6,1,Ballard,Seattle,WA,98107,US,United States,Apartment,4,1,1,2,70,0,0,0,0,1,0,1,t
10262971,Private room,4933168,Jeff,01-02-2013,0.8,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,70,0,0,0,0,1,0,1,t
1407502,Private room,6136210,Nicole,28-04-2013,0,0,Ballard,Seattle,WA,98107,US,United States,House,1,1,1,1,75,490,0,100,25,1,0,4,t
4449303,Private room,19993125,Steven,14-08-2014,1,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,80,650,2300,250,25,1,25,1,t
8255615,Entire home/apt,15178583,Jennifer,06-09-2015,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,3,1,1,1,90,600,2000,0,20,1,0,3,t
4053092,Private room,9995182,India,13-11-2013,1,0,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,80,0,0,0,0,1,0,1,t
6886633,Entire home/apt,24786046,Shawn,13-12-2014,1,1,Ballard,Seattle,WA,98107,US,United States,Camper/RV,2,1,0,1,75,525,0,200,0,1,10,1,t
8820414,Entire home/apt,4855968,Emily,26-01-2013,1,1,Ballard,Seattle,WA,98107,US,United States,Apartment,3,1,2,2,80,0,0,0,0,1,0,1,t
3052151,Private room,5067360,Wendy,12-02-2013,0.33,1,Ballard,Seattle,WA,98107,US,United States,House,2,1,1,1,70,400,0,100,0,1,0,2,t
